<<<<<<< HEAD
1743088748820143 0
1743088748820768 0
1743088748821392 0
1743088748822018 0
1743088748822642 777
1743088748823268 1614
1743088748823893 1291
1743088748824517 1291
1743088748825142 1291
1743088748825768 1291
1743088748826392 1049
1743088748827017 645
1743088748827643 161
1743088748828268 0
1743088748828893 0
1743088748829517 0
1743088748830142 0
1743088748830768 0
1743088748831392 611
1743088748832024 1694
1743088748832643 1291
1743088748833267 1291
1743088748833893 1291
1743088748834517 1291
1743088748835143 1130
1743088748835769 726
1743088748836391 323
1743088748837018 0
1743088748837643 0
1743088748838267 0
1743088748838893 0
1743088748839518 0
1743088748840143 560
1743088748840768 969
1743088748841392 1291
1743088748842018 1291
1743088748842643 1291
1743088748843267 1291
1743088748843893 1291
1743088748844517 807
1743088748845142 403
1743088748845767 0
1743088748846393 0
1743088748847017 0
1743088748847643 0
1743088748848268 0
1743088748848893 220
1743088748849518 892
1743088748850142 1452
1743088748850768 1291
1743088748851393 1291
1743088748852021 1291
1743088748852643 1291
1743088748853267 968
1743088748853893 484
1743088748854518 0
1743088748855142 0
1743088748855769 0
1743088748856392 0
1743088748857017 0
1743088748857643 0
1743088748858268 777
1743088748858893 1614
1743088748859518 1291
1743088748860142 1291
1743088748860767 1291
1743088748861393 1291
1743088748862017 1049
1743088748862643 646
1743088748863268 161
1743088748863893 0
1743088748864517 0
1743088748865142 0
1743088748865767 0
1743088748866393 0
1743088748867017 695
1743088748867643 1100
1743088748868269 1291
1743088748868892 1291
1743088748869518 1291
1743088748870143 1291
1743088748870767 1130
1743088748871393 726
1743088748872021 323
1743088748872643 0
1743088748873268 0
1743088748873892 0
1743088748874518 0
1743088748875143 0
1743088748875768 528
1743088748876392 1021
1743088748877017 1291
1743088748877642 1291
1743088748878268 1291
1743088748878892 1291
1743088748879518 1291
1743088748880143 807
1743088748880767 403
1743088748881393 0
1743088748882018 0
1743088748882642 0
1743088748883268 0
1743088748883892 0
1743088748884517 303
1743088748885144 872
1743088748885767 1452
1743088748886393 1291
1743088748887018 1291
1743088748887642 1291
1743088748888269 1291
1743088748888893 888
1743088748889517 484
1743088748890143 0
1743088748890767 0
1743088748891393 0
1743088748892022 0
1743088748892642 0
1743088748893267 0
1743088748893893 771
1743088748894517 1533
1743088748895143 1291
1743088748895768 1291
1743088748896391 1291
1743088748897018 1291
1743088748897642 1049
1743088748898267 564
1743088748898893 161
1743088748899517 0
1743088748900143 0
1743088748900768 0
1743088748901392 0
1743088748902018 0
1743088748902642 695
1743088748903268 1144
1743088748903893 1291
1743088748904517 1291
1743088748905143 1291
1743088748905768 1291
1743088748906392 1130
1743088748907018 726
1743088748907642 242
1743088748908269 0
1743088748908893 0
1743088748909517 0
1743088748910142 0
1743088748910768 0
1743088748911392 556
1743088748912022 1021
1743088748912643 1291
1743088748913267 1291
1743088748913893 1291
1743088748914517 1291
1743088748915142 1210
1743088748915769 807
1743088748916391 403
1743088748917018 0
1743088748917643 0
1743088748918267 0
1743088748918893 0
1743088748919517 0
1743088748920142 399
1743088748920768 929
1743088748921392 1452
1743088748922018 1291
1743088748922643 1291
1743088748923267 1291
1743088748923894 1291
1743088748924517 888
1743088748925142 484
1743088748925768 0
1743088748926393 0
1743088748927018 0
1743088748927643 0
1743088748928268 0
1743088748928893 2
1743088748929518 797
1743088748930142 1533
1743088748930767 1291
1743088748931393 1291
1743088748932023 1291
1743088748932643 1291
1743088748933267 1049
1743088748933892 565
1743088748934518 161
1743088748935142 0
1743088748935769 0
1743088748936393 0
1743088748937017 0
1743088748937643 0
1743088748938267 689
1743088748938893 1115
1743088748939518 1291
1743088748940142 1291
1743088748940768 1291
1743088748941393 1291
1743088748942017 1130
1743088748942642 646
1743088748943268 242
1743088748943892 0
1743088748944518 0
1743088748945142 0
1743088748945767 0
1743088748946393 0
1743088748947017 609
1743088748947643 1014
1743088748948269 1291
1743088748948892 1291
1743088748949518 1291
1743088748950143 1291
1743088748950767 1210
1743088748951393 807
1743088748952021 323
1743088748952643 0
1743088748953268 0
1743088748953892 0
1743088748954518 0
1743088748955143 0
1743088748955768 387
1743088748956392 940
1743088748957017 1452
1743088748957643 1291
1743088748958268 1291
1743088748958892 1291
1743088748959518 1291
1743088748960143 887
1743088748960767 484
1743088748961392 0
1743088748962018 0
1743088748962642 0
1743088748963268 0
1743088748963893 0
1743088748964517 0
1743088748965143 819
1743088748965767 1533
1743088748966392 1291
1743088748967018 1291
1743088748967642 1291
1743088748968269 1291
1743088748968893 968
1743088748969517 565
1743088748970143 161
1743088748970767 0
1743088748971393 0
1743088748972023 0
1743088748972642 0
1743088748973268 0
1743088748973893 711
1743088748974518 1175
1743088748975143 1291
1743088748975768 1291
1743088748976392 1291
1743088748977018 1291
1743088748977642 1130
1743088748978267 645
1743088748978893 242
1743088748979517 0
1743088748980143 0
1743088748980768 0
1743088748981392 0
1743088748982018 0
1743088748982642 607
1743088748983267 1036
1743088748983893 1291
1743088748984517 1291
1743088748985143 1291
1743088748985768 1291
1743088748986392 1210
1743088748987018 807
1743088748987642 322
1743088748988268 0
1743088748988893 0
1743088748989517 0
1743088748990142 0
1743088748990768 0
1743088748991392 511
1743088748992021 936
1743088748992642 1436
1743088748993267 1291
1743088748993893 1291
1743088748994517 1291
1743088748995142 1291
1743088748995769 887
1743088748996391 484
1743088748997017 0
1743088748997643 0
1743088748998267 0
1743088748998892 0
1743088748999517 0
1743088749000142 0
1743088749000768 859
1743088749001392 1533
1743088749002017 1291
1743088749002643 1291
1743088749003266 1291
1743088749003893 1291
1743088749004516 968
1743088749005142 565
1743088749005768 108
1743088749006391 0
1743088749007017 0
1743088749007643 0
1743088749008267 0
1743088749008892 -1
1743088749009518 712
1743088749010141 1182
1743088749010767 1291
1743088749011392 1291
1743088749012021 1291
1743088749012643 1291
1743088749013267 1129
1743088749013893 645
1743088749014518 242
1743088749015142 0
1743088749015768 0
1743088749016392 0
1743088749017017 0
1743088749017643 0
1743088749018267 602
1743088749018892 1040
1743088749019518 1291
1743088749020142 1291
1743088749020768 1291
1743088749021393 1291
1743088749022017 1210
1743088749022642 807
1743088749023268 323
1743088749023893 0
1743088749024518 0
1743088749025142 0
1743088749025767 0
1743088749026393 0
1743088749027017 510
1743088749027643 936
1743088749028269 1452
1743088749028892 1291
1743088749029518 1291
1743088749030142 1291
1743088749030767 1291
1743088749031393 887
1743088749032022 484
1743088749032643 0
1743088749033268 0
1743088749033892 0
1743088749034518 0
1743088749035143 0
1743088749035768 0
1743088749036393 859
1743088749037017 1533
1743088749037643 1291
1743088749038268 1291
1743088749038892 1291
1743088749039518 1291
1743088749040143 968
1743088749040767 565
1743088749041393 39
1743088749042017 0
1743088749042643 0
1743088749043268 0
1743088749043893 0
1743088749044517 0
1743088749045143 696
1743088749045767 1614
1743088749046392 1291
1743088749047018 1291
1743088749047642 1291
1743088749048269 1291
1743088749048892 1049
1743088749049517 645
1743088749050143 242
1743088749050767 0
1743088749051392 0
1743088749052023 0
1743088749052642 0
1743088749053268 0
1743088749053893 655
1743088749054517 1051
1743088749055143 1291
1743088749055768 1291
1743088749056392 1291
1743088749057018 1291
1743088749057642 1210
1743088749058268 726
1743088749058893 323
1743088749059517 0
1743088749060143 0
1743088749060767 0
1743088749061392 0
1743088749062018 0
1743088749062642 510
1743088749063267 974
1743088749063893 1291
1743088749064517 1291
1743088749065142 1291
1743088749065768 1291
1743088749066392 1291
1743088749067018 888
1743088749067642 404
1743088749068267 0
1743088749068893 0
1743088749069517 0
1743088749070144 0
1743088749070768 0
1743088749071392 19
1743088749072023 859
1743088749072642 1533
1743088749073267 1291
1743088749073893 1291
1743088749074518 1291
1743088749075142 1291
1743088749075769 968
1743088749076392 565
1743088749077018 0
1743088749077643 0
1743088749078267 0
1743088749078894 0
1743088749079517 0
1743088749080143 0
1743088749080768 756
1743088749081392 1614
1743088749082017 1291
1743088749082643 1291
1743088749083267 1291
1743088749083894 1291
1743088749084516 1049
1743088749085142 645
1743088749085768 242
1743088749086392 0
1743088749087019 0
1743088749087643 0
1743088749088268 0
1743088749088893 0
1743088749089521 625
1743088749090139 1092
1743088749090768 1291
1743088749091392 1291
1743088749092022 1291
1743088749092644 1291
1743088749093267 1210
1743088749093893 726
1743088749094518 323
1743088749095143 0
1743088749095770 0
1743088749096391 0
1743088749097018 0
1743088749097643 0
1743088749098267 508
1743088749098892 954
1743088749099518 1291
1743088749100142 1291
1743088749100768 1291
1743088749101394 1291
1743088749102016 1291
1743088749102643 887
1743088749103267 403
1743088749103894 0
1743088749104518 0
1743088749105142 0
1743088749105768 0
1743088749106393 0
1743088749107017 220
1743088749107644 856
1743088749108268 1533
1743088749108893 1291
1743088749109519 1291
1743088749110142 1291
1743088749110768 1291
1743088749111393 968
1743088749112024 565
1743088749112642 0
1743088749113268 0
1743088749113892 0
1743088749114518 0
1743088749115142 0
1743088749115769 0
1743088749116393 778
1743088749117017 1614
1743088749117642 1291
1743088749118269 1291
1743088749118892 1291
1743088749119517 1291
1743088749120143 1049
1743088749120767 646
1743088749121393 242
1743088749122017 0
1743088749122642 0
1743088749123268 0
1743088749123893 0
1743088749124518 0
1743088749125143 622
1743088749125767 1101
1743088749126393 1291
1743088749127017 1291
1743088749127643 1291
1743088749128269 1291
1743088749128892 1130
1743088749129517 726
1743088749130143 323
1743088749130767 0
1743088749131392 0
1743088749132024 0
1743088749132642 0
1743088749133268 0
1743088749133892 562
1743088749134517 966
1743088749135143 1291
1743088749135768 1291
1743088749136391 1291
1743088749137019 1291
1743088749137642 1291
1743088749138268 807
1743088749138892 403
1743088749139517 0
1743088749140143 0
1743088749140767 0
1743088749141393 0
1743088749142018 0
1743088749142642 219
1743088749143268 892
1743088749143893 1452
1743088749144517 1291
1743088749145143 1291
1743088749145767 1291
1743088749146393 1291
1743088749147018 968
1743088749147642 484
1743088749148269 0
1743088749148893 0
1743088749149518 0
1743088749150142 0
1743088749150768 0
1743088749151393 0
1743088749152022 777
1743088749152642 1614
1743088749153267 1291
1743088749153894 1291
1743088749154517 1291
1743088749155142 1291
1743088749155768 1049
1743088749156392 645
1743088749157018 161
1743088749157642 0
1743088749158267 0
1743088749158894 0
1743088749159517 0
1743088749160143 0
1743088749160768 695
1743088749161392 1098
1743088749162019 1291
1743088749162643 1291
1743088749163267 1291
1743088749163894 1291
1743088749164516 1129
1743088749165143 726
1743088749165768 323
1743088749166393 0
1743088749167017 0
1743088749167643 0
1743088749168268 0
1743088749168893 0
1743088749169517 526
1743088749170142 1021
1743088749170769 1290
1743088749171392 1291
1743088749172022 1291
1743088749172644 1291
1743088749173267 1291
1743088749173893 807
1743088749174518 403
1743088749175142 0
1743088749175769 0
1743088749176391 0
1743088749177017 0
1743088749177643 0
1743088749178267 327
1743088749178894 864
1743088749179518 1452
1743088749180142 1291
1743088749180768 1291
1743088749181392 1291
1743088749182017 1291
1743088749182643 887
1743088749183267 484
1743088749183893 0
1743088749184518 0
1743088749185142 0
1743088749185767 -1
1743088749186393 0
1743088749187017 0
1743088749187643 826
1743088749188268 1533
1743088749188893 1291
1743088749189518 1291
1743088749190142 1291
1743088749190767 1291
1743088749191394 1049
1743088749192021 564
1743088749192643 161
1743088749193267 0
1743088749193892 0
1743088749194518 0
1743088749195142 0
1743088749195769 0
1743088749196392 694
1743088749197017 1135
1743088749197642 1291
1743088749198271 1291
1743088749198890 1291
1743088749199518 1291
1743088749200142 1129
1743088749200768 726
1743088749201393 242
1743088749202017 0
1743088749202642 0
1743088749203268 0
1743088749203893 0
1743088749204517 0
1743088749205143 608
1743088749205767 1016
1743088749206393 1291
1743088749207017 1291
1743088749207643 1291
1743088749208270 1291
1743088749208892 1210
1743088749209517 806
1743088749210143 403
1743088749210767 0
1743088749211393 0
1743088749212021 0
1743088749212643 0
1743088749213269 0
1743088749213892 387
1743088749214518 940
1743088749215143 1452
1743088749215768 1291
1743088749216393 1291
1743088749217017 1291
1743088749217642 1290
1743088749218268 887
1743088749218892 484
1743088749219518 0
1743088749220143 0
1743088749220768 0
1743088749221392 0
1743088749222018 0
1743088749222642 0
1743088749223268 793
1743088749223893 1533
1743088749224516 1291
1743088749225144 1291
1743088749225767 1291
1743088749226392 1291
1743088749227018 1049
1743088749227642 565
1743088749228268 161
1743088749228893 0
1743088749229517 0
1743088749230144 0
1743088749230767 0
1743088749231393 0
1743088749232024 696
1743088749232642 1127
1743088749233269 1291
1743088749233893 1291
1743088749234517 1291
1743088749235143 1291
1743088749235768 1130
1743088749236392 726
1743088749237018 242
1743088749237642 0
1743088749238268 0
1743088749238893 0
1743088749239517 0
1743088749240142 0
1743088749240768 550
1743088749241393 1021
1743088749242018 1291
1743088749242642 1291
1743088749243267 1291
1743088749243893 1291
1743088749244517 1210
1743088749245143 807
1743088749245769 404
1743088749246392 0
1743088749247018 0
1743088749247642 0
1743088749248268 0
1743088749248893 0
1743088749249517 422
1743088749250143 886
1743088749250769 1452
1743088749251392 1291
1743088749252022 1291
1743088749252643 1291
1743088749253267 1291
1743088749253893 968
1743088749254517 484
1743088749255143 0
1743088749255769 0
1743088749256391 0
1743088749257017 0
1743088749257643 -1
1743088749258268 0
1743088749258892 771
1743088749259518 1533
1743088749260142 1291
1743088749260768 1291
1743088749261392 1291
1743088749262018 1291
1743088749262644 1049
1743088749263267 565
1743088749263894 161
1743088749264517 0
1743088749265142 0
1743088749265769 0
1743088749266392 0
1743088749267018 -1
1743088749267643 695
1743088749268268 1142
1743088749268893 1291
1743088749269518 1291
1743088749270142 1291
1743088749270767 1291
1743088749271393 1130
1743088749272022 726
1743088749272643 242
1743088749273267 -1
1743088749273892 0
1743088749274518 0
1743088749275142 -1
1743088749275768 0
1743088749276392 511
1743088749277017 1021
1743088749277643 1291
1743088749278268 1291
1743088749278893 1291
1743088749279518 1291
1743088749280142 1210
1743088749280768 806
1743088749281393 403
1743088749282017 0
1743088749282643 0
1743088749283268 0
1743088749283893 0
1743088749284518 1
1743088749285142 421
1743088749285768 889
1743088749286393 1452
1743088749287017 1291
1743088749287643 1291
1743088749288269 1291
1743088749288892 1291
1743088749289518 887
1743088749290142 484
1743088749290767 0
1743088749291393 0
1743088749292021 0
1743088749292643 0
1743088749293268 0
1743088749293892 0
1743088749294518 822
1743088749295143 1533
1743088749295768 1291
1743088749296392 1291
1743088749297017 1291
1743088749297642 1291
1743088749298268 1049
1743088749298892 565
1743088749299518 161
1743088749300143 0
1743088749300767 -1
1743088749301393 0
1743088749302018 0
1743088749302642 0
1743088749303268 695
1743088749303893 1148
1743088749304517 1291
1743088749305143 1291
1743088749305767 1291
1743088749306392 1291
1743088749307018 1129
1743088749307642 726
1743088749308269 242
1743088749308892 0
1743088749309517 0
1743088749310143 0
1743088749310767 0
1743088749311393 0
1743088749312024 514
1743088749312642 1021
1743088749313268 1291
1743088749313893 1291
1743088749314517 1291
1743088749315143 1291
1743088749315768 1211
1743088749316392 807
1743088749317018 403
1743088749317642 0
1743088749318268 -1
1743088749318893 0
1743088749319517 0
1743088749320143 0
1743088749320768 420
1743088749321392 893
1743088749322019 1452
1743088749322642 1291
1743088749323267 1291
1743088749323894 1291
1743088749324517 1291
1743088749325142 887
1743088749325768 484
1743088749326392 0
1743088749327018 0
1743088749327642 0
1743088749328267 -1
1743088749328893 0
1743088749329517 0
1743088749330143 826
1743088749330768 1533
1743088749331392 1291
1743088749332025 1291
1743088749332642 1291
1743088749333267 1291
1743088749333893 1049
1743088749334517 565
1743088749335143 161
1743088749335769 0
1743088749336391 0
1743088749337018 0
1743088749337643 0
1743088749338266 0
1743088749338893 694
1743088749339517 1117
1743088749340143 1291
1743088749340768 1291
1743088749341392 1291
1743088749342017 1291
1743088749342643 1130
1743088749343267 726
1743088749343893 242
1743088749344517 0
1743088749345142 0
1743088749345768 0
1743088749346392 0
1743088749347017 0
1743088749347643 608
1743088749348268 1017
1743088749348893 1291
1743088749349521 1291
1743088749350140 1291
1743088749350768 1291
1743088749351392 1210
1743088749352022 807
1743088749352643 403
1743088749353267 0
1743088749353893 0
1743088749354518 0
1743088749355142 0
1743088749355768 0
1743088749356392 391
1743088749357017 940
1743088749357643 1452
1743088749358267 1291
1743088749358893 1291
1743088749359518 1291
1743088749360142 1291
1743088749360767 887
1743088749361393 484
1743088749362017 0
1743088749362643 0
1743088749363267 0
1743088749363893 0
1743088749364518 0
1743088749365142 0
1743088749365768 805
1743088749366393 1533
1743088749367017 1291
1743088749367643 1291
1743088749368271 1291
1743088749368890 1290
1743088749369518 968
1743088749370142 565
1743088749370767 161
1743088749371393 0
1743088749372021 0
1743088749372643 -1
1743088749373268 0
1743088749373892 0
1743088749374517 730
1743088749375143 1614
1743088749375768 1291
1743088749376392 1291
1743088749377017 1291
1743088749377642 1291
1743088749378268 1130
1743088749378892 645
1743088749379517 242
1743088749380143 0
1743088749380767 0
1743088749381393 0
1743088749382017 0
1743088749382642 1
1743088749383268 608
1743088749383893 1037
1743088749384517 1291
1743088749385143 1291
1743088749385767 1291
1743088749386392 1291
1743088749387018 1210
1743088749387643 807
1743088749388269 323
1743088749388892 0
1743088749389518 0
1743088749390143 0
1743088749390767 0
1743088749391392 0
1743088749392023 481
1743088749392642 939
1743088749393268 1452
1743088749393892 1291
1743088749394517 1291
1743088749395144 1291
1743088749395768 1291
1743088749396391 888
1743088749397018 484
1743088749397642 0
1743088749398268 0
1743088749398896 0
1743088749399514 0
1743088749400143 0
1743088749400767 0
1743088749401393 859
1743088749402018 1533
1743088749402642 1291
1743088749403268 1291
1743088749403893 1291
1743088749404517 1291
1743088749405143 968
1743088749405767 565
1743088749406392 136
1743088749407018 0
1743088749407642 0
1743088749408268 0
1743088749408893 0
1743088749409517 0
1743088749410142 713
1743088749410768 1614
1743088749411392 1291
1743088749412022 1291
1743088749412642 1291
1743088749413267 1291
1743088749413893 1049
1743088749414517 646
1743088749415142 242
1743088749415769 0
1743088749416391 0
1743088749417018 0
1743088749417643 0
1743088749418267 0
1743088749418893 663
1743088749419517 1033
1743088749420143 1291
1743088749420768 1291
1743088749421392 1291
1743088749422018 1291
1743088749422643 1210
1743088749423267 726
1743088749423894 323
1743088749424516 0
1743088749425143 0
1743088749425768 0
1743088749426392 0
1743088749427017 0
1743088749427643 510
1743088749428268 978
1743088749428893 1291
1743088749429518 1291
1743088749430142 1291
1743088749430768 1291
1743088749431392 1291
1743088749432023 888
1743088749432643 403
1743088749433267 0
1743088749433893 0
1743088749434518 0
1743088749435142 0
1743088749435769 0
1743088749436391 55
1743088749437017 859
1743088749437643 1533
1743088749438267 1291
1743088749438893 1291
1743088749439518 1291
1743088749440142 1291
1743088749440767 968
1743088749441393 565
1743088749442017 0
1743088749442643 0
1743088749443267 0
1743088749443893 0
1743088749444517 0
1743088749445142 0
1743088749445767 770
1743088749446393 1614
1743088749447017 1291
1743088749447642 1291
1743088749448269 1291
1743088749448892 1291
1743088749449518 1049
1743088749450142 645
1743088749450768 242
1743088749451393 0
1743088749452021 0
1743088749452642 0
1743088749453268 0
1743088749453892 0
1743088749454518 627
1743088749455142 1101
1743088749455768 1291
1743088749456392 1291
1743088749457017 1291
1743088749457643 1291
1743088749458268 1210
1743088749458892 726
1743088749459517 323
1743088749460143 0
1743088749460767 0
1743088749461393 0
1743088749462017 0
1743088749462642 0
1743088749463268 503
1743088749463893 957
1743088749464517 1291
1743088749465143 1291
1743088749465767 1291
1743088749466393 1291
1743088749467017 1291
1743088749467642 807
1743088749468269 403
1743088749468892 0
1743088749469517 0
1743088749470143 0
1743088749470767 0
1743088749471392 0
1743088749472023 220
1743088749472642 852
1743088749473268 1452
1743088749473892 1291
1743088749474517 1291
1743088749475143 1291
1743088749475768 1291
1743088749476392 968
1743088749477018 484
1743088749477642 0
1743088749478268 0
1743088749478893 0
1743088749479517 0
1743088749480143 0
1743088749480767 0
1743088749481392 777
1743088749482018 1614
1743088749482642 1291
1743088749483267 1291
1743088749483893 1291
1743088749484517 1291
1743088749485143 1049
1743088749485767 645
1743088749486392 161
1743088749487018 0
1743088749487642 0
1743088749488269 0
1743088749488893 0
1743088749489517 0
1743088749490143 644
1743088749490768 1101
1743088749491392 1291
1743088749492023 1291
1743088749492642 1291
1743088749493268 1291
1743088749493893 1129
1743088749494517 726
1743088749495142 323
1743088749495768 0
1743088749496392 0
1743088749497018 0
1743088749497643 0
1743088749498267 0
1743088749498893 535
1743088749499517 997
1743088749500143 1291
1743088749500768 1291
1743088749501392 1291
1743088749502017 1291
1743088749502643 1291
1743088749503267 807
1743088749503894 403
1743088749504516 0
1743088749505142 0
1743088749505768 0
1743088749506392 0
1743088749507018 0
1743088749507643 220
1743088749508268 880
1743088749508893 1452
1743088749509518 1291
1743088749510142 1291
1743088749510768 1291
1743088749511392 1291
1743088749512022 968
1743088749512643 484
1743088749513267 0
1743088749513892 0
1743088749514518 0
1743088749515142 0
1743088749515769 0
1743088749516392 0
1743088749517017 776
1743088749517643 1614
1743088749518267 1291
1743088749518893 1291
1743088749519518 1291
1743088749520142 1291
1743088749520767 1049
1743088749521393 645
1743088749522017 161
1743088749522643 0
1743088749523267 0
1743088749523894 0
1743088749524517 0
1743088749525142 0
1743088749525768 695
1743088749526393 1098
1743088749527017 1291
1743088749527643 1291
1743088749528268 1291
1743088749528892 1291
1743088749529518 1129
1743088749530142 726
1743088749530767 323
1743088749531393 0
1743088749532022 0
1743088749532643 0
1743088749533268 0
1743088749533892 0
1743088749534518 530
1743088749535142 1021
1743088749535768 1291
1743088749536392 1291
1743088749537017 1291
1743088749537643 1291
1743088749538268 1291
1743088749538892 807
1743088749539518 403
1743088749540144 0
1743088749540767 0
1743088749541393 0
1743088749542017 0
1743088749542643 0
1743088749543268 270
1743088749543893 879
1743088749544516 1452
1743088749545143 1291
1743088749545767 1291
1743088749546393 1291
1743088749547017 1291
1743088749547642 968
1743088749548270 484
1743088749548892 0
1743088749549517 0
1743088749550143 0
1743088749550767 0
1743088749551393 0
1743088749552022 0
1743088749552642 771
1743088749553268 1533
1743088749553892 1291
1743088749554517 1291
1743088749555143 1291
1743088749555768 1291
1743088749556392 1049
1743088749557018 565
1743088749557642 161
1743088749558268 0
1743088749558892 0
1743088749559518 0
1743088749560143 0
1743088749560767 0
1743088749561392 694
1743088749562018 1694
1743088749562642 1291
1743088749563267 1291
1743088749563894 1291
1743088749564516 1291
1743088749565143 1129
1743088749565767 726
1743088749566392 242
1743088749567019 0
1743088749567642 0
1743088749568268 0
1743088749568894 0
1743088749569517 0
1743088749570143 543
1743088749570769 1021
1743088749571391 1291
1743088749572023 1291
1743088749572642 1291
1743088749573268 1291
1743088749573893 1210
1743088749574517 807
1743088749575143 403
1743088749575768 0
1743088749576392 0
1743088749577018 0
1743088749577642 0
1743088749578268 0
1743088749578893 420
1743088749579517 901
1743088749580142 1452
1743088749580768 1291
1743088749581392 1291
1743088749582017 1291
1743088749582643 1291
1743088749583267 887
1743088749583894 484
1743088749584516 0
1743088749585142 0
1743088749585768 0
1743088749586392 0
1743088749587017 0
1743088749587643 0
1743088749588268 796
1743088749588893 1533
1743088749589517 1291
1743088749590143 1291
1743088749590768 1291
1743088749591392 1291
1743088749592022 1049
1743088749592643 565
1743088749593267 161
1743088749593893 0
1743088749594520 0
1743088749595141 0
1743088749595769 0
1743088749596391 0
1743088749597017 693
1743088749597643 1694
1743088749598267 1291
1743088749598892 1291
1743088749599518 1291
1743088749600142 1291
1743088749600767 1130
1743088749601395 726
1743088749602014 242
1743088749602643 0
1743088749603267 0
1743088749603893 0
1743088749604517 0
1743088749605142 0
1743088749605767 609
1743088749606393 1017
1743088749607017 1291
1743088749607643 1291
1743088749608268 1291
1743088749608893 1291
1743088749609518 1210
1743088749610142 806
1743088749610768 404
1743088749611393 0
1743088749612021 0
1743088749612642 0
1743088749613268 0
1743088749613892 0
1743088749614518 392
1743088749615142 940
1743088749615768 1452
1743088749616393 1291
1743088749617017 1291
1743088749617642 1291
1743088749618268 1291
1743088749618892 887
1743088749619518 484
1743088749620142 0
1743088749620767 0
1743088749621393 0
1743088749622017 0
1743088749622642 0
1743088749623268 8
1743088749623893 782
1743088749624517 1533
1743088749625144 1291
1743088749625767 1291
1743088749626393 1291
1743088749627017 1291
1743088749627642 968
1743088749628269 565
1743088749628892 161
1743088749629518 0
1743088749630143 0
1743088749630767 0
1743088749631392 0
1743088749632023 0
1743088749632643 713
1743088749633268 1614
1743088749633892 1291
1743088749634517 1291
1743088749635143 1291
1743088749635768 1291
1743088749636392 1130
1743088749637018 645
1743088749637642 242
1743088749638268 0
1743088749638892 0
1743088749639517 0
1743088749640144 0
1743088749640767 0
1743088749641393 608
1743088749642018 1072
1743088749642642 1291
1743088749643268 1291
1743088749643893 1291
1743088749644517 1291
1743088749645143 1210
1743088749645767 807
1743088749646393 323
1743088749647018 0
1743088749647642 0
1743088749648268 0
1743088749648893 0
1743088749649517 0
1743088749650143 389
1743088749650767 940
1743088749651392 1452
1743088749652023 1291
1743088749652642 1291
1743088749653267 1291
1743088749653893 1291
1743088749654517 887
1743088749655143 484
1743088749655768 0
1743088749656392 0
1743088749657018 0
1743088749657642 0
1743088749658268 0
1743088749658893 0
1743088749659517 848
1743088749660143 1533
1743088749660768 1291
1743088749661392 1291
1743088749662017 1291
1743088749662642 1291
1743088749663268 968
1743088749663894 565
1743088749664517 161
1743088749665143 0
1743088749665768 0
1743088749666392 0
1743088749667017 0
1743088749667643 0
1743088749668268 712
1743088749668893 1614
1743088749669517 1291
1743088749670142 1291
1743088749670768 1291
1743088749671392 1291
1743088749672022 1130
1743088749672643 645
1743088749673267 242
1743088749673893 0
1743088749674518 0
1743088749675142 0
1743088749675769 0
1743088749676391 0
1743088749677018 606
1743088749677643 1037
1743088749678267 1291
1743088749678893 1291
1743088749679518 1291
1743088749680142 1291
1743088749680768 1210
1743088749681392 807
1743088749682017 323
1743088749682643 0
1743088749683267 0
1743088749683893 0
1743088749684517 0
1743088749685142 0
1743088749685767 510
1743088749686393 939
1743088749687017 1452
1743088749687643 1291
1743088749688268 1291
1743088749688892 1291
1743088749689518 1291
1743088749690142 887
1743088749690767 484
1743088749691393 0
1743088749692021 0
1743088749692643 0
1743088749693267 0
1743088749693893 0
1743088749694518 0
1743088749695142 859
1743088749695768 1533
1743088749696393 1291
1743088749697017 1291
1743088749697645 1291
1743088749698267 1291
1743088749698893 968
1743088749699518 565
1743088749700142 135
1743088749700767 0
1743088749701392 0
1743088749702018 0
1743088749702643 0
1743088749703267 0
1743088749703893 715
1743088749704517 1614
1743088749705142 1291
1743088749705768 1291
1743088749706393 1291
1743088749707017 1291
1743088749707643 1129
1743088749708268 645
1743088749708892 242
1743088749709518 0
1743088749710142 0
1743088749710768 0
1743088749711393 0
1743088749712022 0
1743088749712642 602
1743088749713268 1035
1743088749713892 1291
1743088749714518 1291
1743088749715142 1291
1743088749715769 1291
1743088749716392 1210
1743088749717017 807
1743088749717642 323
1743088749718268 0
1743088749718892 0
1743088749719518 0
1743088749720142 0
1743088749720767 0
1743088749721393 510
1743088749722017 934
1743088749722643 1405
1743088749723268 1291
1743088749723893 1291
1743088749724517 1291
1743088749725143 1291
1743088749725767 887
1743088749726393 403
1743088749727017 0
1743088749727642 0
1743088749728269 0
1743088749728892 0
1743088749729518 0
1743088749730143 2
1743088749730767 859
1743088749731392 1533
1743088749732026 1291
1743088749732640 1291
1743088749733268 1291
1743088749733892 1291
1743088749734517 968
1743088749735143 565
1743088749735768 0
1743088749736391 0
1743088749737018 0
1743088749737642 0
1743088749738268 0
1743088749738892 0
1743088749739517 725
1743088749740143 1614
1743088749740767 1291
1743088749741392 1291
1743088749742018 1291
1743088749742642 1291
1743088749743268 1049
1743088749743893 645
1743088749744517 242
1743088749745143 0
1743088749745767 0
1743088749746393 0
1743088749747018 0
1743088749747642 0
1743088749748268 652
1743088749748893 1051
1743088749749517 1291
